48129159.3017728
51854548.06958991
42109394.86684003
32151824.818675585
31298080.58904385
31011365.540765647
30785631.316488497
30469632.092386544
30040382.365902476
29493301.292141244
28940635.089368492
28503822.49928051
28179417.556720108
27917137.560290977
27693699.288886465
27452587.332921647
27201191.978252694
26938796.24821734
26679028.017744225
26455461.812278852
26277046.261481695
26144339.803457852
26043013.67019586
25968025.985259335
25896903.457366526
25838861.375021983
25780761.139494292
25718635.59466629
25658193.399429876
25599223.5444279
25539908.051139556
25472529.050529964
25418208.51635772
25361371.787271447
25311975.055740166
25267010.488391083
25225353.281583335
25185132.503080834
25153731.97671914
25127835.357910324
25099693.026013557
25075127.11205952
25053125.208242707
25034744.04126728
25016837.157505658
25002534.483219676
24987860.842603646
24975939.604292635
24968341.732656047
24958404.08950895
24951877.975688253
24941075.07469874
24936426.346235592
24931586.35157
24925737.97754253
24917623.991710585
24916159.536448877
24911525.994141337
24910214.66384199
24907247.29183619
24904850.930902172
24903402.748313725
24902671.449685887
24900935.428248867
24900278.21850901
24897675.38457759
24894808.156456538
24892076.689497426
24892325.837430704
24891883.45823999
24891125.194651227
24888656.508219898
24886954.294368383
24887199.17277877
24887600.525469422
24889061.074269563
24888767.421730764
24888819.540467847
24888500.43165967
24888029.31564637
24887374.4629505
24887449.98261536
24886654.25755362
24884992.91041879
24884850.268205445
24885817.428517193
24885400.474110678
24885299.80631445
24884325.76717344
24883463.57245885
24884405.353164796
24883566.213277906
24882835.26635088
24882813.13655406
24883393.8773144
24883296.247159656
24883802.258210167
24883615.714439288
24883236.77248316
24883361.95153232
